K,seed,n_iter,status,runtime_sec,ifn_pattern,ifn_corr,top_genes,result_path,metrics_path
9,4,2000,ok,2739.7373485565186,Pattern4,0.6978379677503994,"['ISG15', 'ISG20', 'IFI6', 'LY6E', 'FTH1', 'BST2', 'IFIT3', 'MT2A', 'ANXA1', 'OAS1', 'IFITM2', 'PLSCR1', 'IRF7', 'OASL', 'IFIT1', 'IFI35', 'MX1', 'DYNLT1', 'CARD16', 'HSPA8', 'IFITM3', 'CLEC2D', 'SAT1', 'CD74', 'CD48', 'TYMP', 'SELL', 'PLAC8', 'RSAD2', 'FTL', 'APOBEC3G', 'CLIC1', 'SAMD9L', 'S100A11', 'CCL5', 'PRF1', 'ALOX5AP', 'NKG7', 'TNFSF10', 'CCR7', 'SOCS1', 'GZMB', 'CTSS', 'SEC61B', 'COX5A', 'GNLY', 'CREM', 'IL32', 'CST7', 'HERPUD1']",results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed4_iter2000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed4_iter2000.metrics.json
9,5,2000,ok,3021.6567907333374,Pattern4,0.6978379677503994,"['ISG15', 'ISG20', 'IFI6', 'LY6E', 'FTH1', 'BST2', 'IFIT3', 'MT2A', 'ANXA1', 'OAS1', 'IFITM2', 'PLSCR1', 'IRF7', 'OASL', 'IFIT1', 'IFI35', 'MX1', 'DYNLT1', 'CARD16', 'HSPA8', 'IFITM3', 'CLEC2D', 'SAT1', 'CD74', 'CD48', 'TYMP', 'SELL', 'PLAC8', 'RSAD2', 'FTL', 'APOBEC3G', 'CLIC1', 'SAMD9L', 'S100A11', 'CCL5', 'PRF1', 'ALOX5AP', 'NKG7', 'TNFSF10', 'CCR7', 'SOCS1', 'GZMB', 'CTSS', 'SEC61B', 'COX5A', 'GNLY', 'CREM', 'IL32', 'CST7', 'HERPUD1']",results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed5_iter2000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed5_iter2000.metrics.json
9,1,10000,ok,16125.769672632217,Pattern2,0.7338744150959873,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'FTH1', 'SAT1', 'IFIT2', 'IRF7', 'TNFSF10', 'OAS1', 'PLSCR1', 'MT2A', 'BST2', 'EPSTI1', 'IFITM2', 'OASL', 'RSAD2', 'IFI35', 'DYNLT1', 'SOCS1', 'SAMD9L', 'GBP1', 'SELL', 'NT5C3A', 'CARD16', 'CD48', 'DNAJA1', 'DDX58', 'CMPK2', 'ANXA1', 'CLEC2D', 'PLAC8', 'CD74', 'CREM', 'IFITM3', 'GBP4', 'CCR7', 'LAP3', 'CLIC1', 'TYMP', 'CD69', 'APOBEC3G', 'CTSS', 'CLEC2B', 'CASP1', 'IFIH1', 'CXCL10']",results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed1_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed1_iter10000.metrics.json
9,2,10000,ok,16494.346694231033,Pattern5,0.7346157293481722,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'FTH1', 'SAT1', 'IFIT2', 'IRF7', 'TNFSF10', 'OAS1', 'PLSCR1', 'MT2A', 'BST2', 'EPSTI1', 'IFITM2', 'OASL', 'RSAD2', 'IFI35', 'DYNLT1', 'SOCS1', 'SAMD9L', 'GBP1', 'SELL', 'NT5C3A', 'CARD16', 'CD48', 'DNAJA1', 'DDX58', 'ANXA1', 'CMPK2', 'CLEC2D', 'PLAC8', 'CD74', 'IFITM3', 'CREM', 'GBP4', 'CCR7', 'LAP3', 'CLIC1', 'TYMP', 'CD69', 'APOBEC3G', 'CTSS', 'CLEC2B', 'CASP1', 'IFIH1', 'CXCL10']",results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed2_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed2_iter10000.metrics.json
9,3,10000,ok,16170.375165462494,Pattern5,0.7346157293481722,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'FTH1', 'SAT1', 'IFIT2', 'IRF7', 'TNFSF10', 'OAS1', 'PLSCR1', 'MT2A', 'BST2', 'EPSTI1', 'IFITM2', 'OASL', 'RSAD2', 'IFI35', 'DYNLT1', 'SOCS1', 'SAMD9L', 'GBP1', 'SELL', 'NT5C3A', 'CARD16', 'CD48', 'DNAJA1', 'DDX58', 'ANXA1', 'CMPK2', 'CLEC2D', 'PLAC8', 'CD74', 'IFITM3', 'CREM', 'GBP4', 'CCR7', 'LAP3', 'CLIC1', 'TYMP', 'CD69', 'APOBEC3G', 'CTSS', 'CLEC2B', 'CASP1', 'IFIH1', 'CXCL10']",results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed3_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed3_iter10000.metrics.json
9,4,10000,ok,16980.803788661957,Pattern5,0.7374429271751612,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'FTH1', 'IFIT2', 'SAT1', 'IRF7', 'TNFSF10', 'OAS1', 'PLSCR1', 'BST2', 'MT2A', 'EPSTI1', 'RSAD2', 'IFITM2', 'OASL', 'IFI35', 'DYNLT1', 'GBP1', 'SAMD9L', 'SOCS1', 'NT5C3A', 'DNAJA1', 'SELL', 'DDX58', 'CMPK2', 'IFITM3', 'CARD16', 'CD48', 'GBP4', 'LAP3', 'PLAC8', 'CLEC2D', 'CREM', 'CD74', 'TYMP', 'CXCL10', 'CLIC1', 'CCR7', 'CD69', 'APOBEC3G', 'HSP90AA1', 'CTSS', 'ANXA1', 'IFIH1', 'CLEC2B']",results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed4_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed4_iter10000.metrics.json
9,5,10000,ok,17082.755046367645,Pattern5,0.7374429271751612,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'FTH1', 'IFIT2', 'SAT1', 'IRF7', 'TNFSF10', 'OAS1', 'PLSCR1', 'BST2', 'MT2A', 'EPSTI1', 'RSAD2', 'IFITM2', 'OASL', 'IFI35', 'DYNLT1', 'GBP1', 'SAMD9L', 'SOCS1', 'NT5C3A', 'DNAJA1', 'SELL', 'DDX58', 'CMPK2', 'IFITM3', 'CARD16', 'CD48', 'GBP4', 'LAP3', 'PLAC8', 'CLEC2D', 'CREM', 'CD74', 'TYMP', 'CXCL10', 'CLIC1', 'CCR7', 'CD69', 'APOBEC3G', 'HSP90AA1', 'CTSS', 'ANXA1', 'IFIH1', 'CLEC2B']",results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed5_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed5_iter10000.metrics.json
9,1,20000,ok,32777.45240020752,Pattern3,0.7521972715606625,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'IFIT2', 'SAT1', 'IRF7', 'TNFSF10', 'OAS1', 'FTH1', 'PLSCR1', 'BST2', 'MT2A', 'EPSTI1', 'RSAD2', 'IFITM2', 'OASL', 'IFI35', 'DYNLT1', 'SAMD9L', 'GBP1', 'NT5C3A', 'SOCS1', 'DNAJA1', 'DDX58', 'IFITM3', 'CMPK2', 'CARD16', 'CD48', 'LAP3', 'SELL', 'GBP4', 'PLAC8', 'CD74', 'TYMP', 'CLEC2D', 'CXCL10', 'CLIC1', 'CREM', 'CD69', 'HSP90AA1', 'CTSS', 'APOBEC3G', 'IFIH1', 'CLEC2B', 'CASP1', 'GBP5']",results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed1_iter20000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed1_iter20000.metrics.json
9,2,20000,ok,33423.52083992958,Pattern3,0.751210468861708,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'FTH1', 'SAT1', 'IFIT2', 'IRF7', 'TNFSF10', 'OAS1', 'MT2A', 'PLSCR1', 'BST2', 'EPSTI1', 'IFITM2', 'RSAD2', 'OASL', 'IFI35', 'DYNLT1', 'HSPA8', 'SOCS1', 'SAMD9L', 'GBP1', 'NT5C3A', 'DNAJA1', 'SELL', 'CARD16', 'CD48', 'DDX58', 'CMPK2', 'PLAC8', 'IFITM3', 'CD74', 'CLEC2D', 'GBP4', 'CLIC1', 'LAP3', 'CREM', 'TYMP', 'CD69', 'HSP90AA1', 'CTSS', 'CLEC2B', 'APOBEC3G', 'HSP90AB1', 'CXCL10', 'IFIH1']",results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed2_iter20000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed2_iter20000.metrics.json
9,3,20000,ok,34809.73052883148,Pattern3,0.751210468861708,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'FTH1', 'SAT1', 'IFIT2', 'IRF7', 'TNFSF10', 'OAS1', 'MT2A', 'PLSCR1', 'BST2', 'EPSTI1', 'IFITM2', 'RSAD2', 'OASL', 'IFI35', 'DYNLT1', 'HSPA8', 'SOCS1', 'SAMD9L', 'GBP1', 'NT5C3A', 'DNAJA1', 'SELL', 'CARD16', 'CD48', 'DDX58', 'CMPK2', 'PLAC8', 'IFITM3', 'CD74', 'CLEC2D', 'GBP4', 'CLIC1', 'LAP3', 'CREM', 'TYMP', 'CD69', 'HSP90AA1', 'CTSS', 'CLEC2B', 'APOBEC3G', 'HSP90AB1', 'CXCL10', 'IFIH1']",results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed3_iter20000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed3_iter20000.metrics.json
9,4,20000,ok,33269.43306398392,Pattern4,0.7364552183705831,"['ISG15', 'ISG20', 'IFI6', 'LY6E', 'IFIT3', 'IFIT1', 'MX1', 'FTH1', 'SAT1', 'IFIT2', 'IRF7', 'TNFSF10', 'OAS1', 'MT2A', 'PLSCR1', 'BST2', 'EPSTI1', 'IFITM2', 'RSAD2', 'HSPA8', 'OASL', 'IFI35', 'DYNLT1', 'SOCS1', 'SELL', 'GBP1', 'SAMD9L', 'DNAJA1', 'NT5C3A', 'CARD16', 'CD48', 'CLEC2D', 'PLAC8', 'CCR7', 'DDX58', 'CMPK2', 'CD74', 'CREM', 'IFITM3', 'GBP4', 'LAP3', 'CLIC1', 'TYMP', 'CD69', 'HSP90AA1', 'CLEC2B', 'CTSS', 'HSP90AB1', 'APOBEC3G', 'SEC61B']",results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed4_iter20000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed4_iter20000.metrics.json
9,5,20000,ok,33374.303584098816,Pattern4,0.7364552183705831,"['ISG15', 'ISG20', 'IFI6', 'LY6E', 'IFIT3', 'IFIT1', 'MX1', 'FTH1', 'SAT1', 'IFIT2', 'IRF7', 'TNFSF10', 'OAS1', 'MT2A', 'PLSCR1', 'BST2', 'EPSTI1', 'IFITM2', 'RSAD2', 'HSPA8', 'OASL', 'IFI35', 'DYNLT1', 'SOCS1', 'SELL', 'GBP1', 'SAMD9L', 'DNAJA1', 'NT5C3A', 'CARD16', 'CD48', 'CLEC2D', 'PLAC8', 'CCR7', 'DDX58', 'CMPK2', 'CD74', 'CREM', 'IFITM3', 'GBP4', 'LAP3', 'CLIC1', 'TYMP', 'CD69', 'HSP90AA1', 'CLEC2B', 'CTSS', 'HSP90AB1', 'APOBEC3G', 'SEC61B']",results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed5_iter20000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K9_seed5_iter20000.metrics.json
11,1,2000,ok,3417.935376405716,Pattern10,0.6945237353207733,"['IFIT3', 'IFIT1', 'MX1', 'ISG15', 'IFIT2', 'ISG20', 'SAT1', 'IFI6', 'TNFSF10', 'RSAD2', 'EPSTI1', 'GBP1', 'IRF7', 'PLSCR1', 'OAS1', 'MT2A', 'DYNLT1', 'DNAJA1', 'OASL', 'SOCS1', 'DDX58', 'NT5C3A', 'CMPK2', 'SAMD9L', 'CXCL10', 'GBP4', 'CREM', 'CD69', 'IFI35', 'CARD16', 'IFIH1', 'SELL', 'CD48', 'IFITM2', 'GBP5', 'IFITM3', 'LAP3', 'CD74', 'HSP90AB1', 'CLEC2B', 'BST2', 'ANXA1', 'CASP1', 'FTL', 'KLF6', 'GLRX', 'PLAC8', 'CTSS', 'NPC2', 'TYMP']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed1_iter2000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed1_iter2000.metrics.json
11,2,2000,ok,3470.201469898224,Pattern4,0.7457717988881175,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'IFIT2', 'IRF7', 'SAT1', 'TNFSF10', 'OAS1', 'PLSCR1', 'BST2', 'MT2A', 'EPSTI1', 'IFITM2', 'RSAD2', 'OASL', 'IFI35', 'DYNLT1', 'SAMD9L', 'GBP1', 'FTH1', 'SOCS1', 'NT5C3A', 'DDX58', 'CMPK2', 'IFITM3', 'CARD16', 'CD48', 'LAP3', 'DNAJA1', 'GBP4', 'SELL', 'PLAC8', 'CLEC2D', 'TYMP', 'CD74', 'CXCL10', 'APOBEC3G', 'CLIC1', 'CD69', 'CTSS', 'CREM', 'IFIH1', 'CLEC2B', 'CASP1', 'GBP5', 'SEC61B']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed2_iter2000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed2_iter2000.metrics.json
11,3,2000,ok,3574.241107940674,Pattern4,0.7457717988881175,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'IFIT2', 'IRF7', 'SAT1', 'TNFSF10', 'OAS1', 'PLSCR1', 'BST2', 'MT2A', 'EPSTI1', 'IFITM2', 'RSAD2', 'OASL', 'IFI35', 'DYNLT1', 'SAMD9L', 'GBP1', 'FTH1', 'SOCS1', 'NT5C3A', 'DDX58', 'CMPK2', 'IFITM3', 'CARD16', 'CD48', 'LAP3', 'DNAJA1', 'GBP4', 'SELL', 'PLAC8', 'CLEC2D', 'TYMP', 'CD74', 'CXCL10', 'APOBEC3G', 'CLIC1', 'CD69', 'CTSS', 'CREM', 'IFIH1', 'CLEC2B', 'CASP1', 'GBP5', 'SEC61B']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed3_iter2000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed3_iter2000.metrics.json
11,4,2000,ok,3518.033802509308,Pattern6,0.7383659814066758,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'FTH1', 'IFIT2', 'SAT1', 'IRF7', 'TNFSF10', 'OAS1', 'PLSCR1', 'MT2A', 'BST2', 'EPSTI1', 'IFITM2', 'OASL', 'RSAD2', 'IFI35', 'DYNLT1', 'SAMD9L', 'SOCS1', 'GBP1', 'NT5C3A', 'CARD16', 'CD48', 'DDX58', 'SELL', 'CMPK2', 'IFITM3', 'PLAC8', 'CD74', 'CLEC2D', 'DNAJA1', 'GBP4', 'LAP3', 'ANXA1', 'TYMP', 'CLIC1', 'CREM', 'CD69', 'CTSS', 'HSPA8', 'CLEC2B', 'APOBEC3G', 'CASP1', 'IFIH1', 'CXCL10']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed4_iter2000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed4_iter2000.metrics.json
11,5,2000,ok,3637.763062953949,Pattern6,0.7383659814066758,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'FTH1', 'IFIT2', 'SAT1', 'IRF7', 'TNFSF10', 'OAS1', 'PLSCR1', 'MT2A', 'BST2', 'EPSTI1', 'IFITM2', 'OASL', 'RSAD2', 'IFI35', 'DYNLT1', 'SAMD9L', 'SOCS1', 'GBP1', 'NT5C3A', 'CARD16', 'CD48', 'DDX58', 'SELL', 'CMPK2', 'IFITM3', 'PLAC8', 'CD74', 'CLEC2D', 'DNAJA1', 'GBP4', 'LAP3', 'ANXA1', 'TYMP', 'CLIC1', 'CREM', 'CD69', 'CTSS', 'HSPA8', 'CLEC2B', 'APOBEC3G', 'CASP1', 'IFIH1', 'CXCL10']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed5_iter2000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed5_iter2000.metrics.json
11,1,10000,ok,18638.9618165493,Pattern10,0.524749722050032,"['ISG15', 'ISG20', 'ANXA1', 'IFI6', 'LY6E', 'FTH1', 'IFIT1', 'MX1', 'IFIT3', 'MT2A', 'OASL', 'SAT1', 'OAS1', 'BST2', 'IRF7', 'PLSCR1', 'IFIT2', 'IFITM2', 'APOBEC3G', 'TNFSF10', 'GAPDH', 'CCL5', 'IFI35', 'NKG7', 'RSAD2', 'CARD16', 'DYNLT1', 'EPSTI1', 'ALOX5AP', 'SAMD9L', 'PRF1', 'GZMB', 'S100A11', 'SH3BGRL3', 'FTL', 'TYMP', 'CST7', 'SOCS1', 'GNLY', 'CLIC1', 'CD48', 'HSPA8', 'CREM', 'CD74', 'CLEC2B', 'DDX58', 'CD69', 'ACTG1', 'NT5C3A', 'CLEC2D']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed1_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed1_iter10000.metrics.json
