K,seed,n_iter,status,runtime_sec,ifn_pattern,ifn_corr,top_genes,result_path,metrics_path
11,2,10000,ok,18563.0597345829,Pattern7,0.7478780050758488,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'IFIT2', 'IRF7', 'SAT1', 'TNFSF10', 'OAS1', 'PLSCR1', 'BST2', 'MT2A', 'EPSTI1', 'IFITM2', 'RSAD2', 'OASL', 'IFI35', 'DYNLT1', 'SAMD9L', 'GBP1', 'FTH1', 'SOCS1', 'NT5C3A', 'DDX58', 'CMPK2', 'IFITM3', 'CARD16', 'CD48', 'LAP3', 'DNAJA1', 'GBP4', 'SELL', 'PLAC8', 'CLEC2D', 'TYMP', 'CD74', 'CXCL10', 'APOBEC3G', 'CLIC1', 'CREM', 'CD69', 'CTSS', 'IFIH1', 'CLEC2B', 'CASP1', 'SEC61B', 'GBP5']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed2_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed2_iter10000.metrics.json
11,3,10000,ok,18204.35184454918,Pattern7,0.7478780050758488,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'IFIT2', 'IRF7', 'SAT1', 'TNFSF10', 'OAS1', 'PLSCR1', 'BST2', 'MT2A', 'EPSTI1', 'IFITM2', 'RSAD2', 'OASL', 'IFI35', 'DYNLT1', 'SAMD9L', 'GBP1', 'FTH1', 'SOCS1', 'NT5C3A', 'DDX58', 'CMPK2', 'IFITM3', 'CARD16', 'CD48', 'LAP3', 'DNAJA1', 'GBP4', 'SELL', 'PLAC8', 'CLEC2D', 'TYMP', 'CD74', 'CXCL10', 'APOBEC3G', 'CLIC1', 'CREM', 'CD69', 'CTSS', 'IFIH1', 'CLEC2B', 'CASP1', 'SEC61B', 'GBP5']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed3_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed3_iter10000.metrics.json
11,4,10000,ok,19076.961364269257,Pattern6,0.7470995299817007,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'IFIT2', 'SAT1', 'IRF7', 'TNFSF10', 'OAS1', 'PLSCR1', 'MT2A', 'BST2', 'FTH1', 'EPSTI1', 'IFITM2', 'RSAD2', 'OASL', 'IFI35', 'DYNLT1', 'SAMD9L', 'SOCS1', 'GBP1', 'NT5C3A', 'CARD16', 'DDX58', 'CD48', 'CMPK2', 'IFITM3', 'SELL', 'PLAC8', 'DNAJA1', 'CD74', 'GBP4', 'CLEC2D', 'LAP3', 'TYMP', 'CLIC1', 'CD69', 'CTSS', 'HSPA8', 'CREM', 'APOBEC3G', 'CLEC2B', 'CXCL10', 'IFIH1', 'CASP1', 'PMAIP1']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed4_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed4_iter10000.metrics.json
11,5,10000,ok,20955.73774909973,Pattern6,0.7470995299817007,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'IFIT2', 'SAT1', 'IRF7', 'TNFSF10', 'OAS1', 'PLSCR1', 'MT2A', 'BST2', 'FTH1', 'EPSTI1', 'IFITM2', 'RSAD2', 'OASL', 'IFI35', 'DYNLT1', 'SAMD9L', 'SOCS1', 'GBP1', 'NT5C3A', 'CARD16', 'DDX58', 'CD48', 'CMPK2', 'IFITM3', 'SELL', 'PLAC8', 'DNAJA1', 'CD74', 'GBP4', 'CLEC2D', 'LAP3', 'TYMP', 'CLIC1', 'CD69', 'CTSS', 'HSPA8', 'CREM', 'APOBEC3G', 'CLEC2B', 'CXCL10', 'IFIH1', 'CASP1', 'PMAIP1']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed5_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed5_iter10000.metrics.json
11,1,20000,ok,38688.00797009468,Pattern5,0.7422698569311367,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'FTH1', 'IFIT2', 'SAT1', 'IRF7', 'TNFSF10', 'OAS1', 'PLSCR1', 'MT2A', 'BST2', 'EPSTI1', 'IFITM2', 'OASL', 'RSAD2', 'IFI35', 'DYNLT1', 'SAMD9L', 'SOCS1', 'GBP1', 'NT5C3A', 'CARD16', 'DDX58', 'CD48', 'CMPK2', 'SELL', 'IFITM3', 'CD74', 'PLAC8', 'CLEC2D', 'DNAJA1', 'GBP4', 'LAP3', 'TYMP', 'CLIC1', 'CREM', 'CD69', 'HSPA8', 'CTSS', 'APOBEC3G', 'CLEC2B', 'ANXA1', 'CASP1', 'IFIH1', 'CXCL10']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed1_iter20000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed1_iter20000.metrics.json
11,2,20000,ok,39644.15896344185,Pattern5,0.7332247881401159,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'FTH1', 'IFIT2', 'SAT1', 'IRF7', 'TNFSF10', 'OAS1', 'PLSCR1', 'MT2A', 'BST2', 'EPSTI1', 'IFITM2', 'OASL', 'RSAD2', 'IFI35', 'DYNLT1', 'SOCS1', 'SAMD9L', 'GBP1', 'SELL', 'NT5C3A', 'CARD16', 'CD48', 'DDX58', 'CMPK2', 'PLAC8', 'CLEC2D', 'CD74', 'GBP4', 'IFITM3', 'DNAJA1', 'CCR7', 'LAP3', 'ANXA1', 'TYMP', 'CLIC1', 'CTSS', 'CREM', 'CD69', 'CLEC2B', 'APOBEC3G', 'HSPA8', 'CASP1', 'PFN1']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed2_iter20000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed2_iter20000.metrics.json
11,3,20000,ok,39236.772347688675,Pattern5,0.7332247881401159,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'FTH1', 'IFIT2', 'SAT1', 'IRF7', 'TNFSF10', 'OAS1', 'PLSCR1', 'MT2A', 'BST2', 'EPSTI1', 'IFITM2', 'OASL', 'RSAD2', 'IFI35', 'DYNLT1', 'SOCS1', 'SAMD9L', 'GBP1', 'SELL', 'NT5C3A', 'CARD16', 'CD48', 'DDX58', 'CMPK2', 'PLAC8', 'CLEC2D', 'CD74', 'GBP4', 'IFITM3', 'DNAJA1', 'CCR7', 'LAP3', 'ANXA1', 'TYMP', 'CLIC1', 'CTSS', 'CREM', 'CD69', 'CLEC2B', 'APOBEC3G', 'HSPA8', 'CASP1', 'PFN1']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed3_iter20000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed3_iter20000.metrics.json
11,4,20000,ok,39583.93343758583,Pattern2,0.7384949949624074,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'IFIT2', 'SAT1', 'IRF7', 'FTH1', 'TNFSF10', 'OAS1', 'PLSCR1', 'MT2A', 'BST2', 'EPSTI1', 'IFITM2', 'OASL', 'RSAD2', 'IFI35', 'DYNLT1', 'SAMD9L', 'SOCS1', 'GBP1', 'NT5C3A', 'CARD16', 'DDX58', 'CD48', 'CMPK2', 'SELL', 'IFITM3', 'CD74', 'PLAC8', 'DNAJA1', 'CLEC2D', 'GBP4', 'LAP3', 'TYMP', 'CLIC1', 'CREM', 'CD69', 'CTSS', 'APOBEC3G', 'HSPA8', 'CLEC2B', 'IFIH1', 'CXCL10', 'CASP1', 'PMAIP1']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed4_iter20000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed4_iter20000.metrics.json
11,5,20000,ok,42311.94060206413,Pattern2,0.7384949949624074,"['ISG15', 'ISG20', 'IFI6', 'IFIT3', 'LY6E', 'IFIT1', 'MX1', 'IFIT2', 'SAT1', 'IRF7', 'FTH1', 'TNFSF10', 'OAS1', 'PLSCR1', 'MT2A', 'BST2', 'EPSTI1', 'IFITM2', 'OASL', 'RSAD2', 'IFI35', 'DYNLT1', 'SAMD9L', 'SOCS1', 'GBP1', 'NT5C3A', 'CARD16', 'DDX58', 'CD48', 'CMPK2', 'SELL', 'IFITM3', 'CD74', 'PLAC8', 'DNAJA1', 'CLEC2D', 'GBP4', 'LAP3', 'TYMP', 'CLIC1', 'CREM', 'CD69', 'CTSS', 'APOBEC3G', 'HSPA8', 'CLEC2B', 'IFIH1', 'CXCL10', 'CASP1', 'PMAIP1']",results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed5_iter20000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K11_seed5_iter20000.metrics.json
13,1,2000,ok,3675.9784581661224,Pattern6,0.7411330100139922,"['IFIT3', 'IFIT1', 'ISG15', 'IFI6', 'ISG20', 'IFIT2', 'SAT1', 'TNFSF10', 'RSAD2', 'MT2A', 'IRF7', 'OAS1', 'OASL', 'GBP1', 'EPSTI1', 'SOCS1', 'PLSCR1', 'NT5C3A', 'DYNLT1', 'CMPK2', 'DDX58', 'CARD16', 'FTH1', 'CXCL10', 'SAMD9L', 'GBP4', 'CREM', 'DNAJA1', 'CD48', 'BST2', 'CD69', 'IFI35', 'SELL', 'IFIH1', 'PLAC8', 'IFITM2', 'LY6E', 'CD74', 'CTSS', 'CASP1', 'KLF6', 'GBP5', 'ANXA1', 'IFITM3', 'LAP3', 'CLEC2B', 'GLRX', 'TYMP', 'NEXN', 'CFLAR']",results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed1_iter2000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed1_iter2000.metrics.json
13,2,2000,ok,3513.8351843357086,Pattern5,0.7427977180992964,"['ISG15', 'ISG20', 'IFI6', 'LY6E', 'IFIT3', 'IFIT1', 'MX1', 'IFIT2', 'SAT1', 'IRF7', 'OAS1', 'TNFSF10', 'PLSCR1', 'MT2A', 'BST2', 'EPSTI1', 'IFITM2', 'RSAD2', 'OASL', 'IFI35', 'DYNLT1', 'FTH1', 'SAMD9L', 'SOCS1', 'GBP1', 'NT5C3A', 'CARD16', 'DDX58', 'CD48', 'CMPK2', 'HSPA8', 'DNAJA1', 'IFITM3', 'SELL', 'PLAC8', 'CLEC2D', 'GBP4', 'LAP3', 'CD74', 'TYMP', 'ANXA1', 'CLIC1', 'CD69', 'CTSS', 'CREM', 'CLEC2B', 'IFIH1', 'CASP1', 'APOBEC3G', 'CXCL10']",results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed2_iter2000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed2_iter2000.metrics.json
13,3,2000,ok,3841.814446926117,Pattern5,0.7427977180992964,"['ISG15', 'ISG20', 'IFI6', 'LY6E', 'IFIT3', 'IFIT1', 'MX1', 'IFIT2', 'SAT1', 'IRF7', 'OAS1', 'TNFSF10', 'PLSCR1', 'MT2A', 'BST2', 'EPSTI1', 'IFITM2', 'RSAD2', 'OASL', 'IFI35', 'DYNLT1', 'FTH1', 'SAMD9L', 'SOCS1', 'GBP1', 'NT5C3A', 'CARD16', 'DDX58', 'CD48', 'CMPK2', 'HSPA8', 'DNAJA1', 'IFITM3', 'SELL', 'PLAC8', 'CLEC2D', 'GBP4', 'LAP3', 'CD74', 'TYMP', 'ANXA1', 'CLIC1', 'CD69', 'CTSS', 'CREM', 'CLEC2B', 'IFIH1', 'CASP1', 'APOBEC3G', 'CXCL10']",results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed3_iter2000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed3_iter2000.metrics.json
13,4,2000,ok,4105.180557250977,Pattern8,0.7037202178879317,"['ISG15', 'ISG20', 'IFI6', 'LY6E', 'IFIT3', 'IFIT1', 'FTH1', 'MX1', 'IFIT2', 'MT2A', 'TNFSF10', 'OAS1', 'BST2', 'RSAD2', 'IFITM2', 'CARD16', 'SELL', 'OASL', 'DYNLT1', 'CD48', 'ANXA1', 'IFITM3', 'SOCS1', 'IFI35', 'PLAC8', 'CD74', 'CLEC2D', 'HSPA8', 'CCR7', 'PLSCR1', 'GBP1', 'CXCL10', 'CMPK2', 'NT5C3A', 'SAMD9L', 'DDX58', 'TYMP', 'CTSS', 'PFN1', 'EPSTI1', 'CLEC2B', 'PRF1', 'LTB', 'GBP4', 'GLRX', 'TARBP1', 'ATP6V1F', 'CD69', 'S100A11', 'COX5A']",results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed4_iter2000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed4_iter2000.metrics.json
13,5,2000,ok,4429.6042766571045,Pattern8,0.7037202178879317,"['ISG15', 'ISG20', 'IFI6', 'LY6E', 'IFIT3', 'IFIT1', 'FTH1', 'MX1', 'IFIT2', 'MT2A', 'TNFSF10', 'OAS1', 'BST2', 'RSAD2', 'IFITM2', 'CARD16', 'SELL', 'OASL', 'DYNLT1', 'CD48', 'ANXA1', 'IFITM3', 'SOCS1', 'IFI35', 'PLAC8', 'CD74', 'CLEC2D', 'HSPA8', 'CCR7', 'PLSCR1', 'GBP1', 'CXCL10', 'CMPK2', 'NT5C3A', 'SAMD9L', 'DDX58', 'TYMP', 'CTSS', 'PFN1', 'EPSTI1', 'CLEC2B', 'PRF1', 'LTB', 'GBP4', 'GLRX', 'TARBP1', 'ATP6V1F', 'CD69', 'S100A11', 'COX5A']",results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed5_iter2000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed5_iter2000.metrics.json
13,1,10000,ok,20852.86613726616,Pattern12,0.6966918402622426,"['IFIT3', 'IFIT1', 'MX1', 'ISG15', 'IFIT2', 'ISG20', 'SAT1', 'IFI6', 'TNFSF10', 'RSAD2', 'EPSTI1', 'IRF7', 'GBP1', 'PLSCR1', 'OAS1', 'MT2A', 'DYNLT1', 'OASL', 'SOCS1', 'DDX58', 'NT5C3A', 'CMPK2', 'DNAJA1', 'SAMD9L', 'GBP4', 'CXCL10', 'CREM', 'IFI35', 'CD69', 'CARD16', 'IFIH1', 'CD48', 'IFITM2', 'SELL', 'GBP5', 'LAP3', 'CD74', 'IFITM3', 'BST2', 'PLAC8', 'CLEC2B', 'CASP1', 'CTSS', 'TYMP', 'NPC2', 'GLRX', 'RTCB', 'KLF6', 'NEXN', 'SPATS2L']",results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed1_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed1_iter10000.metrics.json
13,2,10000,ok,21395.416576623917,Pattern5,0.737023854096184,"['ISG15', 'ISG20', 'IFI6', 'LY6E', 'IFIT3', 'IFIT1', 'MX1', 'SAT1', 'IFIT2', 'IRF7', 'OAS1', 'TNFSF10', 'PLSCR1', 'MT2A', 'BST2', 'EPSTI1', 'IFITM2', 'RSAD2', 'IFI35', 'OASL', 'DYNLT1', 'FTH1', 'SAMD9L', 'SOCS1', 'GBP1', 'NT5C3A', 'CARD16', 'CD48', 'DDX58', 'CMPK2', 'SELL', 'CLEC2D', 'PLAC8', 'IFITM3', 'DNAJA1', 'LAP3', 'GBP4', 'CD74', 'TYMP', 'CREM', 'CD69', 'CTSS', 'APOBEC3G', 'CLIC1', 'CLEC2B', 'SEC61B', 'IFIH1', 'CASP1', 'PFN1', 'PMAIP1']",results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed2_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed2_iter10000.metrics.json
13,3,10000,ok,20180.600237607956,Pattern5,0.737023854096184,"['ISG15', 'ISG20', 'IFI6', 'LY6E', 'IFIT3', 'IFIT1', 'MX1', 'SAT1', 'IFIT2', 'IRF7', 'OAS1', 'TNFSF10', 'PLSCR1', 'MT2A', 'BST2', 'EPSTI1', 'IFITM2', 'RSAD2', 'IFI35', 'OASL', 'DYNLT1', 'FTH1', 'SAMD9L', 'SOCS1', 'GBP1', 'NT5C3A', 'CARD16', 'CD48', 'DDX58', 'CMPK2', 'SELL', 'CLEC2D', 'PLAC8', 'IFITM3', 'DNAJA1', 'LAP3', 'GBP4', 'CD74', 'TYMP', 'CREM', 'CD69', 'CTSS', 'APOBEC3G', 'CLIC1', 'CLEC2B', 'SEC61B', 'IFIH1', 'CASP1', 'PFN1', 'PMAIP1']",results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed3_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed3_iter10000.metrics.json
13,4,10000,ok,20705.644107341766,Pattern12,0.699108032647924,"['IFIT3', 'IFIT1', 'MX1', 'ISG15', 'IFIT2', 'ISG20', 'SAT1', 'IFI6', 'TNFSF10', 'RSAD2', 'EPSTI1', 'GBP1', 'IRF7', 'PLSCR1', 'OAS1', 'DYNLT1', 'SOCS1', 'MT2A', 'OASL', 'CMPK2', 'DDX58', 'DNAJA1', 'NT5C3A', 'CREM', 'SAMD9L', 'GBP4', 'CXCL10', 'CD69', 'IFIH1', 'IFI35', 'CARD16', 'SELL', 'CD48', 'IFITM2', 'LAP3', 'GBP5', 'PLAC8', 'CASP1', 'KLF6', 'BST2', 'IFITM3', 'TYMP', 'CLEC2B', 'CTSS', 'CD74', 'ACTB', 'TANK', 'RTCB', 'GLRX', 'NPC2']",results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed4_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed4_iter10000.metrics.json
13,5,10000,ok,21536.8709628582,Pattern12,0.699108032647924,"['IFIT3', 'IFIT1', 'MX1', 'ISG15', 'IFIT2', 'ISG20', 'SAT1', 'IFI6', 'TNFSF10', 'RSAD2', 'EPSTI1', 'GBP1', 'IRF7', 'PLSCR1', 'OAS1', 'DYNLT1', 'SOCS1', 'MT2A', 'OASL', 'CMPK2', 'DDX58', 'DNAJA1', 'NT5C3A', 'CREM', 'SAMD9L', 'GBP4', 'CXCL10', 'CD69', 'IFIH1', 'IFI35', 'CARD16', 'SELL', 'CD48', 'IFITM2', 'LAP3', 'GBP5', 'PLAC8', 'CASP1', 'KLF6', 'BST2', 'IFITM3', 'TYMP', 'CLEC2B', 'CTSS', 'CD74', 'ACTB', 'TANK', 'RTCB', 'GLRX', 'NPC2']",results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed5_iter10000.h5ad,results_cogaps_singleprocess_hpc/runs/cogaps_K13_seed5_iter10000.metrics.json
